"","gutenberg_id","text"
"5832",3289,"wistfully of a sudden leaving, a breaking of old ties, a flight into"
"5833",3289,"a strange world, ending in this dreary valley, and Ettie listened, her"
"5834",3289,"dark eyes gleaming with pity and with sympathy--those two qualities"
"5835",3289,"which may turn so rapidly and so naturally to love."
"5836",3289,""
"5837",3289,""
"5838",3289,"McMurdo had obtained a temporary job as bookkeeper for he was a"
"5839",3289,"well-educated man. This kept him out most of the day, and he had not"
"5840",3289,"found occasion yet to report himself to the head of the lodge of the"
"5841",3289,"Eminent Order of Freemen. He was reminded of his omission, however, by"
"5842",3289,"a visit one evening from Mike Scanlan, the fellow member whom he had met"
"5843",3289,"in the train. Scanlan, the small, sharp-faced, nervous, black-eyed man,"
"5844",3289,"seemed glad to see him once more. After a glass or two of whisky he"
"5845",3289,"broached the object of his visit."
"5846",3289,""
"5847",3289,"""Say, McMurdo,"" said he, ""I remembered your address, so I made bold"
"5848",3289,"to call. I'm surprised that you've not reported to the Bodymaster. Why"
"5849",3289,"haven't you seen Boss McGinty yet?"""
"5850",3289,""
"5851",3289,"""Well, I had to find a job. I have been busy."""
"5852",3289,""
"5853",3289,"""You must find time for him if you have none for anything else. Good"
"5854",3289,"Lord, man! you're a fool not to have been down to the Union House and"
"5855",3289,"registered your name the first morning after you came here! If you run"
"5856",3289,"against him--well, you mustn't, that's all!"""
"5857",3289,""
"5858",3289,"McMurdo showed mild surprise. ""I've been a member of the lodge for over"
"5859",3289,"two years, Scanlan, but I never heard that duties were so pressing as"
"5860",3289,"all that."""
"5861",3289,""
"5862",3289,"""Maybe not in Chicago."""
"5863",3289,""
"5864",3289,"""Well, it's the same society here."""
"5865",3289,""
"5866",3289,"""Is it?"""
"5867",3289,""
"5868",3289,"Scanlan looked at him long and fixedly. There was something sinister in"
"5869",3289,"his eyes."
"5870",3289,""
"5871",3289,"""Isn't it?"""
"5872",3289,""
"5873",3289,"""You'll tell me that in a month's time. I hear you had a talk with the"
"5874",3289,"patrolmen after I left the train."""
"5875",3289,""
"5876",3289,"""How did you know that?"""
"5877",3289,""
"5878",3289,"""Oh, it got about--things do get about for good and for bad in this"
"5879",3289,"district."""
"5880",3289,""
"5881",3289,"""Well, yes. I told the hounds what I thought of them."""
"5882",3289,""
"5883",3289,"""By the Lord, you'll be a man after McGinty's heart!"""
"5884",3289,""
"5885",3289,"""What, does he hate the police too?"""
"5886",3289,""
"5887",3289,"Scanlan burst out laughing. ""You go and see him, my lad,"" said he as"
"5888",3289,"he took his leave. ""It's not the police but you that he'll hate if you"
"5889",3289,"don't! Now, take a friend's advice and go at once!"""
"5890",3289,""
"5891",3289,""
"5892",3289,"It chanced that on the same evening McMurdo had another more pressing"
"5893",3289,"interview which urged him in the same direction. It may have been that"
"5894",3289,"his attentions to Ettie had been more evident than before, or that they"
"5895",3289,"had gradually obtruded themselves into the slow mind of his good German"
"5896",3289,"host; but, whatever the cause, the boarding-house keeper beckoned the"
"5897",3289,"young man into his private room and started on the subject without any"
"5898",3289,"circumlocution."
"5899",3289,""
"5900",3289,"""It seems to me, mister,"" said he, ""that you are gettin' set on my"
"5901",3289,"Ettie. Ain't that so, or am I wrong?"""
"5902",3289,""
"5903",3289,"""Yes, that is so,"" the young man answered."
"5904",3289,""
"5905",3289,"""Vell, I vant to tell you right now that it ain't no manner of use."
"5906",3289,"There's someone slipped in afore you."""
"5907",3289,""
"5908",3289,"""She told me so."""
"5909",3289,""
"5910",3289,"""Vell, you can lay that she told you truth. But did she tell you who it"
"5911",3289,"vas?"""
"5912",3289,""
"5913",3289,"""No, I asked her; but she wouldn't tell."""
"5914",3289,""
"5915",3289,"""I dare say not, the leetle baggage! Perhaps she did not vish to"
"5916",3289,"frighten you avay."""
"5917",3289,""
"5918",3289,"""Frighten!"" McMurdo was on fire in a moment."
"5919",3289,""
"5920",3289,"""Ah, yes, my friend! You need not be ashamed to be frightened of him. It"
"5921",3289,"is Teddy Baldwin."""
"5922",3289,""
"5923",3289,"""And who the devil is he?"""
"5924",3289,""
"5925",3289,"""He is a boss of Scowrers."""
"5926",3289,""
"5927",3289,"""Scowrers! I've heard of them before. It's Scowrers here and Scowrers"
"5928",3289,"there, and always in a whisper! What are you all afraid of? Who are the"
"5929",3289,"Scowrers?"""
"5930",3289,""
"5931",3289,"The boarding-house keeper instinctively sank his voice, as everyone did"
"5932",3289,"who talked about that terrible society. ""The Scowrers,"" said he, ""are"
"5933",3289,"the Eminent Order of Freemen!"""
"5934",3289,""
"5935",3289,"The young man stared. ""Why, I am a member of that order myself."""
"5936",3289,""
"5937",3289,"""You! I vould never have had you in my house if I had known it--not if"
"5938",3289,"you vere to pay me a hundred dollar a veek."""
"5939",3289,""
"5940",3289,"""What's wrong with the order? It's for charity and good fellowship. The"
"5941",3289,"rules say so."""
"5942",3289,""
"5943",3289,"""Maybe in some places. Not here!"""
"5944",3289,""
"5945",3289,"""What is it here?"""
"5946",3289,""
"5947",3289,"""It's a murder society, that's vat it is."""
"5948",3289,""
"5949",3289,"McMurdo laughed incredulously. ""How can you prove that?"" he asked."
"5950",3289,""
"5951",3289,"""Prove it! Are there not fifty murders to prove it? Vat about Milman and"
"5952",3289,"Van Shorst, and the Nicholson family, and old Mr. Hyam, and little"
"5953",3289,"Billy James, and the others? Prove it! Is there a man or a voman in this"
"5954",3289,"valley vat does not know it?"""
"5955",3289,""
"5956",3289,"""See here!"" said McMurdo earnestly. ""I want you to take back what you've"
"5957",3289,"said, or else make it good. One or the other you must do before I quit"
"5958",3289,"this room. Put yourself in my place. Here am I, a stranger in the town."
"5959",3289,"I belong to a society that I know only as an innocent one. You'll"
"5960",3289,"find it through the length and breadth of the States, but always as an"
"5961",3289,"innocent one. Now, when I am counting upon joining it here, you tell me"
"5962",3289,"that it is the same as a murder society called the Scowrers. I guess you"
"5963",3289,"owe me either an apology or else an explanation, Mr. Shafter."""
"5964",3289,""
"5965",3289,"""I can but tell you vat the whole vorld knows, mister. The bosses of the"
"5966",3289,"one are the bosses of the other. If you offend the one, it is the other"
"5967",3289,"vat vill strike you. We have proved it too often."""
"5968",3289,""
"5969",3289,"""That's just gossip--I want proof!"" said McMurdo."
"5970",3289,""
"5971",3289,"""If you live here long you vill get your proof. But I forget that you"
"5972",3289,"are yourself one of them. You vill soon be as bad as the rest. But you"
"5973",3289,"vill find other lodgings, mister. I cannot have you here. Is it not bad"
"5974",3289,"enough that one of these people come courting my Ettie, and that I dare"
"5975",3289,"not turn him down, but that I should have another for my boarder? Yes,"
"5976",3289,"indeed, you shall not sleep here after to-night!"""
"5977",3289,""
"5978",3289,""
"5979",3289,"McMurdo found himself under sentence of banishment both from his"
"5980",3289,"comfortable quarters and from the girl whom he loved. He found her alone"
"5981",3289,"in the sitting-room that same evening, and he poured his troubles into"
"5982",3289,"her ear."
"5983",3289,""
"5984",3289,"""Sure, your father is after giving me notice,"" he said. ""It's little I"
"5985",3289,"would care if it was just my room, but indeed, Ettie, though it's only"
"5986",3289,"a week that I've known you, you are the very breath of life to me, and I"
"5987",3289,"can't live without you!"""
"5988",3289,""
"5989",3289,"""Oh, hush, Mr. McMurdo, don't speak so!"" said the girl. ""I have told"
"5990",3289,"you, have I not, that you are too late? There is another, and if I have"
"5991",3289,"not promised to marry him at once, at least I can promise no one else."""
"5992",3289,""
"5993",3289,"""Suppose I had been first, Ettie, would I have had a chance?"""
"5994",3289,""
"5995",3289,"The girl sank her face into her hands. ""I wish to heaven that you had"
"5996",3289,"been first!"" she sobbed."
"5997",3289,""
"5998",3289,"McMurdo was down on his knees before her in an instant. ""For God's sake,"
"5999",3289,"Ettie, let it stand at that!"" he cried. ""Will you ruin your life and"
"6000",3289,"my own for the sake of this promise? Follow your heart, acushla! 'Tis a"
"6001",3289,"safer guide than any promise before you knew what it was that you were"
"6002",3289,"saying."""
"6003",3289,""
"6004",3289,"He had seized Ettie's white hand between his own strong brown ones."
"6005",3289,""
"6006",3289,"""Say that you will be mine, and we will face it out together!"""
"6007",3289,""
"6008",3289,"""Not here?"""
"6009",3289,""
"6010",3289,"""Yes, here."""
"6011",3289,""
"6012",3289,"""No, no, Jack!"" His arms were round her now. ""It could not be here."
"6013",3289,"Could you take me away?"""
"6014",3289,""
"6015",3289,"A struggle passed for a moment over McMurdo's face; but it ended by"
"6016",3289,"setting like granite. ""No, here,"" he said. ""I'll hold you against the"
"6017",3289,"world, Ettie, right here where we are!"""
